"b03f7816-30ea-416c-af4b-ea755cfbf137"	"bpbm"	"755539"	"ridge just s below kawaikini, iliilula headwaters"	22.04	159.49	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"b7cfd20d-aa07-4a96-b29c-c422454baa35"	"bpbm"	"491518"	"montee au plateau du temehani rahi.ille raiatea"	-16.7833	-151.45	"french polynesia"	NA	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"b970176e-ec80-4d7c-aa26-ae13e30ed6be"	"bpbm"	"78551"	"koolau mts., hauula fr, castle trail"	21.5667	-157.908	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"d85437c9-5649-45a5-9c3d-98223cd7895b"	"bpbm"	"443781"	"kumuela ditch trail, border between kokee and napali-kona fr"	22.0667	-159.383	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"d9c12828-1943-4681-8af2-0c854cd4d148"	"bpbm"	"541038"	"toovii, face sud du mt ooumu"	-8.85	-140.133	"french polynesia"	NA	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"d9e6fb54-4512-472f-bfb2-68080da02adc"	"bpbm"	"555120"	"toovii, epaulement s du mt ooumu"	-8.85	-140.133	"french polynesia"	NA	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"e2ad2e2e-3e1e-40b1-b9a1-c3b89f312612"	"bpbm"	"656085"	"keauhou ranch, kau district"	19.45	-155.283	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"e3f694c4-7d25-40cd-8f8e-feb23cc735b0"	"bpbm"	"748395"	"powerline trail"	22.1283	-159.441	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"f375ca68-1654-4e4b-9fcc-97105ef69494"	"bpbm"	"486514"	"s of makaopuhi crater"	19.4	-155.2	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"f45baaa0-7767-46e4-955a-2af3c175913c"	"bpbm"	"541753"	"toovii, epaulement se du tekao"	-8.85	-140.167	"french polynesia"	NA	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"f69fdb9b-2c94-468c-a652-5efe1601ef67"	"bpbm"	"658247"	"tevaitoa, plateau de temehani, ute ute, secteur central"	-16.7833	-151.467	"french polynesia"	NA	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
"fa56f263-f0f8-4d44-8575-04b229b06afd"	"ny"	"190853"	"mt. ka'ala, wai'anae range"	21.5	-158.13	"united states"	"hawaii"	"honolulu co."	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala hook. & arn."
"ff406deb-a62f-4da5-acb7-941a728b5552"	"bpbm"	"697034"	"koolau ridge trail, above and w of wiliwilinui ridge"	21.2	-157.467	"united states"	"hawaii"	NA	NA	NA	"aquifoliaceae"	"ilex"	"anomala"	NA	"ilex anomala"
