"0ed57c28-cb7e-4812-a4aa-b984c3aa9f2f"	"uem"	"13005"	NA	-29.363611	-50.81	"brasil"	"rio grande do sul"	NA	"canela"	NA	"juglandaceae"	"carya"	"illinoensis"	NA	"carya illinoensis"
"4f23836c-1c9a-4643-8af3-255ce86f37b6"	"bpbm"	"746481"	"hamilton county: gerald ranch, 7 mi w of hamilton, along fm 2005 near the house"	31.6364	-98.2028	"united states"	"texas"	NA	NA	NA	"juglandaceae"	"carya"	"illinoensis"	NA	"carya illinoensis"
"61ed6798-e8c2-47b0-ba7b-88d5ffd170d2"	"bpbm"	"656421"	"keauhou ranch, kau district"	19.4333	-155.283	"united states"	"hawaii"	NA	NA	NA	"juglandaceae"	"carya"	"illinoensis"	NA	"carya illinoensis"
"dc4748c5-8dae-4ef0-b4c1-cdeb52c8fc20"	"bpbm"	"667564"	"keauhou ranch, kau district"	19.4333	-155.267	"united states"	"hawaii"	NA	NA	NA	"juglandaceae"	"carya"	"illinoensis"	NA	"carya illinoensis"
