"150ac3bf-ffe5-4699-914f-19a6681cbb03"	"des"	"des00013446"	"off la 783, 0.4 miles south of jct. la 514 and la 783"	32.184863	-93.33097	"united states"	"louisiana"	"red river"	NA	969	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"1669df28-52fc-400d-b158-7f8fdd615275"	"ku"	"57412"	"ft scott, 5 mi n, 3.5 mi e"	37.90716	-94.64197	"united states"	"kansas"	"bourbon"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"1788d422-aa31-44c4-a566-c8f929fa7eb7"	"ku"	"57554"	"ada, 5 mi n, 0.5 mi w"	39.22442	-97.89797	"united states"	"kansas"	"ottawa"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"180e7da8-95b8-443e-967b-a73fd1f0ada3"	"ku"	"57349"	"lovewell 3.0mi s"	39.82189	-97.98125	"united states"	"kansas"	"jewell"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"1989da0e-9b71-4eb5-bb03-ab20a92ca798"	"fsu"	"000014618"	"1/4 mi. w of pace avenue bridge across bayou chico, pensacola; vacant lot."	30.7067721526	-87.3802596242	"united states"	"florida"	"escambia"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"19e2d754-42cd-46e2-bfb8-8e61267dbde6"	"fsu"	"000061931"	"beside rd 122 just e of rd 114 by stony bayou pond 2."	30.10767	-84.11678	"united states"	"florida"	"wakulla"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"1a430f3f-4241-48b9-81d8-6b3cc92ced07"	"ku"	"57568"	"cottonwood falls 7.5mi n"	38.47677	-96.54217	"united states"	"kansas"	"chase"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"1a8b7e70-b07b-4372-b7a3-e858a34d7882"	"ku"	"221604"	"broken bow, 5.5 mi s"	33.94937	-94.73889	"united states"	"oklahoma"	"mccurtain"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. lindheimeri"
"1bf61229-8d5e-44b3-98f1-1eb1716ab8a2"	"ku"	"57369"	"ottawa, 4 mi sw"	38.57455	-95.32023	"united states"	"kansas"	"franklin"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
"1d826ead-e67d-4779-a791-f36cd1daec6e"	"kstc"	"31120"	"rosholt, 1 mi n"	45.88115	-96.73111	"united states"	"south dakota"	"roberts"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"1e065c37-b291-4e39-b9ac-a4cfa1d302c2"	"kstc"	"31125"	"valley falls, 4 mi e"	39.34331	-95.38503	"united states"	"kansas"	"jefferson"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus"
"20c4185a-c64d-42ee-891e-36f3f9479713"	"ku"	"57548"	"burlington 0.5mi n 2.0mi e"	38.20294	-95.70793	"united states"	"kansas"	"coffey"	NA	NA	"euphorbiaceae"	"croton"	"capitatus"	NA	"croton capitatus var. capitatus"
