"711204df-c094-4314-a416-9017e7005463"	"ku"	"65289"	"greensburg, 2 mi n, 1 mi w"	37.62031	-99.29586	"united states"	"kansas"	"kiowa"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"7a4397ed-4e88-439f-bac8-a63ad30ed595"	"ku"	"65282"	"hugoton 3.0mi n"	37.22055	-101.34783	"united states"	"kansas"	"stevens"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"7f16336e-defe-4220-a964-dd429149d870"	"asu"	"asu0033516"	"0.2 mi southeast of tamazulapan, along hwy 190."	17.6631	-97.554403	"mexico"	"oaxaca"	NA	NA	3223	"onagraceae"	"gaura"	"villosa"	NA	"gaura villosa"
"8e2978a0-9470-42cd-97a2-f8a40aecdc76"	"ku"	"65291"	"plains, 13 mi s, 2 mi e"	37.07308	-100.55727	"united states"	"kansas"	"meade"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"95098502-deee-46b5-8883-ab1083282fd4"	"ku"	"65297"	"coldwater 0.5mi sw"	37.26497	-99.33023	"united states"	"kansas"	"comanche"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"964dd81d-6a9f-49a8-8e72-1efedb87eadc"	"ku"	"65306"	"liberal, 12 mi ne"	37.19642	-100.76841	"united states"	"kansas"	"seward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"9d46aa61-56d9-4a65-a184-fbe0ef7950cf"	"ku"	"65283"	"dodge city, 3.5 mi e"	37.75964	-99.98651	"united states"	"kansas"	"ford"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"a445fa35-dd9c-4657-8085-91752f340933"	"ku"	"65284"	"cimarron 2.5mi s"	37.80667	-100.34778	"united states"	"kansas"	"gray"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"a8cec0c3-7d1b-4e7c-ae8d-3e30cfd3925c"	"ku"	"336841"	"woodward, 5 mi n"	36.5158333	-99.3894444	"united states"	"oklahoma"	"woodward"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"b2d1ba2c-1e6f-4fb4-8012-b3b1061938ba"	"ku"	"65281"	"dodge city, 3.5 mi e"	37.75964	-99.98651	"united states"	"kansas"	"ford"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"b65bd425-d90e-4cd6-bea3-582b9300b5ed"	"ku"	"65309"	"vicinity of kiowa, along road 4 mi e of town"	37.017227	-98.42026	"united states"	"kansas"	"barber"	NA	NA	"onagraceae"	"gaura"	"villosa"	"villosa"	"gaura villosa ssp. villosa"
"b715c84c-9d6b-4cb0-9c10-795ae27a11d7"	"ku"	"341270"	"cheyenne, 5.25 mi s, 2.5 mi w"	35.5383333	-99.7177778	"united states"	"oklahoma"	"roger mills"	NA	NA	"onagraceae"	"gaura"	"villosa"	NA	"gaura villosa"
