"516d41d3-51ab-412b-abec-c86896e1a7dc"	"cenargen"	"87855"	"brazlândia - sítio coité do cerrado"	-15.742222	-48.149722	"brasil"	"df"	NA	"brasilia"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"55e93ebf-fe62-487f-9870-d33743254326"	"universidade estadual paulista, unesp"	"25570"	"bairro da vargem grande"	-23.433333	-45.278889	"brasil"	"são paulo"	NA	"natividade da serra"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"568669f7-5b8e-42e3-bb1d-2b27b168d01f"	"universidade federal de sergipe, ufs"	"34098"	"apa morro do urubu"	-10.892164	-37.054111	"brasil"	"sergipe"	NA	"aracaju"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"5a877766-2eb4-4a70-a92f-b9fe297ee5df"	"cenargen"	"59358"	"acampamento de engevix , mata do eixo da barragem."	-6.1433333	-48.333333	"brasil"	"to"	NA	"ananas"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"6852b57d-6336-4873-beb8-a36049cff25e"	"cenargen"	"6404"	"lagoa feia."	-15.566666	-47.3	"brasil"	"go"	NA	"formosa"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"6fc60f54-18d1-4691-bb2c-09b5de9a8f6d"	"univasf"	"21273"	"reservatório jati"	-7.69963888888889	-39.0083333333333	"brasil"	"ceará"	NA	"jati"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"72b763b4-e039-4225-9053-1b4c3f7329ef"	"universidade federal da bahia (ufba)"	"07003"	NA	-12.283333	-40.483333	"brasil"	"bahia"	NA	"ruy barbosa"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"7aeceda7-3182-46b6-a505-769aa9e71f96"	"univasf"	"11312"	"monte alegre. açúde monte alegre. lote 3."	-8.02041666666667	-39.1107222222222	"brasil"	"pernambuco"	NA	"salgueiro"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"7b646953-bacd-4b3f-8cfd-5b5da9c0c8dc"	"universidade federal da bahia (ufba)"	"21242"	NA	-11.716667	-40.55	"brasil"	"bahia"	NA	"piritiba"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
"7e6b6b51-25d0-4324-ae9f-e21b54898671"	"universidade federal da bahia (ufba)"	"62346"	"médio são francisco, estrada para ibotirama - torre de alta tensão"	-12.772778	-43.1875	"brasil"	"bahia"	NA	"bom jesus da lapa"	NA	"lamiaceae"	"mesosphaerum"	"suaveolens"	NA	"mesosphaerum suaveolens"
