"30d2132b-ff54-45e0-b213-1eb5dd1a0de8"	"ny"	"50018"	"around the río arcagual, celaque national park"	14.67	-88.7	"honduras"	"lempira"	NA	NA	NA	"pinaceae"	"pinus"	"hartwegii"	NA	"pinus hartwegii lindl."
"57c7214f-0996-4629-8af1-6493b23629db"	"asu"	"asu0000215"	"serrania de ajusco"	19.210056	-99.259023	"mexico"	"distrito federal"	NA	NA	25000	"pinaceae"	"pinus"	"hartwegii"	NA	"pinus hartwegii"
"58cde8aa-6ce6-426d-a40e-85141267c548"	"ny"	"50019"	"around the río arcagual, celaque national park"	14.67	-88.7	"honduras"	"lempira"	NA	NA	NA	"pinaceae"	"pinus"	"hartwegii"	NA	"pinus hartwegii lindl."
"f2f8b5a3-ebc1-42d9-967d-e8e6bcf3affa"	"asu"	"asu0000216"	"serrania de ajusco"	19.210056	-99.259023	"mexico"	"distrito federal"	NA	NA	25000	"pinaceae"	"pinus"	"hartwegii"	NA	"pinus hartwegii"
"fb1cd6de-9e85-4570-89ea-dbbc5771c0e0"	"ny"	"50017"	"around the río arcagual, celaque national park"	14.67	-88.7	"honduras"	"lempira"	NA	NA	NA	"pinaceae"	"pinus"	"hartwegii"	NA	"pinus hartwegii lindl."
