sp 0 [Abies amabilis]
-122.077	47.463
-123.215	41.404
-123.220	41.411
-121.728	46.878
-123.223	41.415
-123.116	41.938
-121.426	47.610
-123.210	41.561
-130.650	54.830
-131.350	55.233
-123.118	41.570
-131.160	55.330
-123.218	41.411
-117.392	46.127
-122.908	41.003
-104.962	39.732
-123.218	41.410
-123.178	46.918
-123.223	41.421
-133.530	56.275
-130.770	54.920
-123.322	41.258
-123.816	39.365
-123.128	41.984
-123.098	41.952
-120.876	47.372
-123.066	41.959
-123.171	41.692

sp 1 [Abies balsamea]
-72.133	42.317
-94.467	49.667
-72.188	42.678
-90.667	46.967
-70.280	45.147
-84.550	46.967
-74.201	42.165
-79.000	44.250
-84.990	45.432
-84.775	46.098
-72.815	44.544
-73.234	41.850
-74.252	42.307
-71.871	42.539
-90.750	47.000
-57.283	48.116
-72.006	42.474
-75.800	42.717
-72.169	44.329
-78.117	48.583
-87.500	45.050
-69.103	44.253
-67.800	45.650
-71.811	41.646
-90.433	46.867
-66.819	48.806
-90.650	46.883
-56.700	48.483
-91.612	47.060
-83.925	46.016
-90.783	46.967
-69.476	44.102
-74.750	44.300
-71.219	44.282
-104.962	39.732
-71.305	44.271
-69.967	44.061
-85.043	46.563
-85.526	44.247
-90.600	46.983
-64.245	48.526
-79.577	47.382
-68.923	45.904
-84.656	44.736
-72.068	42.556
-91.467	46.683
-90.867	46.983
-95.245	47.249
-71.761	42.438
-71.831	44.024
-68.704	44.883
-86.209	43.940
-72.000	54.000
-72.044	42.686
-90.583	47.067
-90.633	46.950
-91.255	47.609
-70.948	44.593
-72.992	41.324
-90.733	47.067
-91.050	46.950
-93.084	47.716
-69.712	45.484
-71.275	44.263
-88.116	46.267
-73.050	42.517
-111.870	40.897
-71.858	42.352
-74.387	41.999
-90.500	46.917
-70.088	43.823
-71.917	42.650
-73.068	42.756
-91.638	46.572
-80.929	51.110
-79.821	46.757
-101.288	54.077
-79.484	41.937
-67.713	48.732
-85.421	44.669

sp 2 [Abies concolor]
-111.676	34.882
-119.689	37.624
-116.914	34.186
-116.583	33.314
-111.651	35.198
-123.508	40.503
-117.597	34.297
-118.359	35.480
-117.989	35.711
-121.690	41.598
-116.918	34.242
-120.224	41.292
-118.247	36.578
-118.228	36.587
-119.574	37.985
-115.580	35.538
-119.145	34.812
-106.630	40.550
-123.179	40.405
-111.738	39.931
-118.881	37.782
-115.313	35.260
-121.174	40.563
-117.635	34.272
-123.434	41.222
-116.785	34.202
-122.498	41.319
-109.958	30.933
-111.727	34.912
-115.310	35.263
-116.740	33.833
-115.588	35.532
-121.550	40.081
-120.229	39.440
-116.600	32.980
-118.751	36.562
-123.717	41.531
-111.652	35.342
-115.464	31.044
-121.231	40.306
-116.874	33.338
-118.671	36.465
-116.925	34.182
-116.733	33.817
-118.000	35.783
-121.094	39.729
-117.996	35.738
-117.753	34.373
-120.078	38.411
-123.089	39.887
-113.230	38.500
-120.260	39.410
-118.347	35.872
-116.742	33.758
-115.280	30.794
-116.736	33.811
-122.950	39.838
-123.621	41.850
-123.093	39.518
-116.953	33.392
-119.250	38.029
-110.521	40.059
-118.590	34.983
-122.671	41.156
-122.778	39.351
-111.403	34.800
-120.792	40.433
-110.821	33.282
-116.923	34.254
-123.666	41.790
-122.759	39.377
-116.896	34.083
-111.237	33.755
-116.918	34.241
-120.170	41.916
-116.869	33.344
-120.950	40.140
-122.998	39.887
-119.600	37.515
-118.595	34.967
-118.106	34.232
-120.352	39.231
-116.948	33.390
-119.573	37.734
-120.400	38.036
-120.153	41.861
-116.968	34.219
-117.629	34.265
-115.916	35.727
-117.829	34.343
-123.689	40.967
-111.630	40.264
-118.576	35.683
-119.230	38.029
-118.440	35.220
-123.193	41.561
-111.705	35.331
-119.814	34.711
-121.070	39.929
-110.289	31.462
-116.777	34.198
-121.560	40.262
-111.489	34.982
-119.780	38.338
-119.909	38.344
-111.730	34.919
-115.313	35.262
-115.586	35.528
-117.991	35.713
-123.547	40.298
-123.126	40.140
-115.026	37.486
-123.690	40.825
-110.521	37.021
-116.948	33.333
-119.418	36.778
-120.670	39.428
-115.592	35.536
-121.341	39.647
-119.658	34.692
-111.612	40.405
-115.391	35.602
-119.146	34.812
-118.426	35.206
-123.041	39.418
-118.037	34.388
-118.560	35.712
-119.145	34.811
-122.201	41.408
-120.814	39.181
-116.948	33.389
-120.200	38.048
-116.604	32.935
-109.987	30.926
-120.948	39.983
-120.269	38.777
-121.029	39.739
-110.853	37.099
-122.336	41.332
-122.826	41.339
-104.953	38.114
-113.580	38.330
-111.679	35.348
-119.044	34.734
-121.142	39.617
-117.241	34.227
-119.756	37.962
-123.534	40.340
-111.734	35.005
-120.083	39.230
-114.312	38.986
-123.123	39.951
-118.568	35.777
-117.778	34.391
-117.636	34.346
-111.529	40.399
-115.588	35.526
-123.286	40.278
-116.472	33.538
-116.580	33.315
-120.754	40.414
-118.970	34.775
-120.096	38.876
-119.631	37.503
-123.465	41.084
-118.576	35.873
-119.651	37.447
-123.555	41.414
-117.708	34.383
-118.010	36.033
-123.161	41.582
-118.537	36.132
-116.755	33.826
-117.184	34.257
-111.657	35.192
-116.677	33.753
-120.242	39.084
-117.181	34.239
-117.628	34.265
-123.443	41.478
-123.100	41.545
-111.584	39.138
-123.471	40.968
-122.735	39.491
-119.681	37.581
-116.944	34.209
-112.859	37.528
-118.734	37.751
-118.184	36.235
-110.491	36.709
-122.258	41.303
-123.734	40.874
-118.133	36.594
-117.847	34.319
-113.906	35.056
-117.809	34.351
-116.670	44.820
-123.745	40.704
-118.574	35.790
-122.904	41.322
-119.786	38.588
-120.870	39.850
-119.632	37.492
-123.727	40.876
-115.050	37.459
-111.633	35.286
-119.009	37.618
-118.229	36.590
-116.433	33.538
-120.330	41.473
-116.737	33.760
-119.612	37.726
-123.173	40.360
-119.952	38.045
-105.804	38.332
-116.451	33.540
-120.302	39.446
-122.496	41.321
-110.349	31.558
-113.890	35.075
-120.241	39.432
-121.544	41.679
-119.748	38.367
-123.768	40.699
-120.191	38.870
-120.772	40.408
-111.442	35.050
-123.504	40.329
-120.063	38.903
-122.930	41.444
-123.471	41.085
-109.263	31.925
-123.499	40.514
-119.550	37.747
-111.115	33.446
-115.913	35.728
-109.862	32.690
-117.610	34.246
-121.466	40.112
-117.990	35.710
-109.810	32.650
-122.986	40.814
-123.148	41.939
-113.855	36.793
-111.976	35.113
-72.254	41.809
-119.548	37.687
-123.490	41.113
-120.715	40.340
-123.428	41.015
-118.650	34.926
-122.693	39.434
-116.690	33.767
-116.688	33.766
-117.659	34.236
-116.714	33.746
-116.870	33.346
-119.656	37.538
-111.724	39.897
-118.966	37.761
-109.360	33.650
-118.564	36.021
-123.542	41.977
-123.703	41.584
-118.117	36.463
-123.510	40.521
-118.311	35.884
-116.733	34.183
-120.289	41.163
-120.736	40.564
-123.186	41.921
-106.200	37.250
-120.030	38.824
-121.483	41.707
-118.566	35.776
-122.885	41.365
-116.752	33.825
-117.634	34.242
-117.777	34.374
-120.590	40.295
-123.884	41.809
-116.734	34.183
-119.146	34.813
-118.750	36.749
-104.907	38.621
-116.728	33.756
-115.313	35.261
-115.591	36.289
-120.166	39.082
-123.453	41.279
-111.605	40.404
-122.290	41.826
-121.018	39.734
-121.235	40.257
-118.625	35.204
-111.205	34.485
-122.025	40.753
-118.441	36.751
-111.635	40.268
-118.966	36.798
-122.990	39.949
-121.090	38.647
-123.477	41.038
-116.130	44.920
-122.790	41.097
-123.714	41.587
-117.092	34.195
-121.537	41.684
-119.849	38.765
-123.462	41.025
-121.639	40.349
-123.734	40.866
-118.997	37.624
-116.587	33.290
-116.715	34.207
-105.184	37.609
-119.318	37.112
-123.396	39.387
-120.210	41.534
-116.958	34.092
-116.606	32.947
-119.383	37.440
-118.931	36.703
-123.540	41.171
-111.726	34.912
-116.945	34.296
-122.940	39.520
-121.060	39.200
-121.932	41.483
-123.507	40.517
-120.946	39.937
-118.564	35.706
-116.932	34.212
-115.587	35.527
-123.471	41.159
-119.008	37.328
-112.089	36.409
-114.819	40.558
-120.677	39.897
-118.564	35.708
-75.675	39.872
-120.016	38.200
-116.100	44.950
